conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f191c306-f0eb-4cb8-82fb-3331adbbc6f1,dostosowywać harmonogramy przesyłu energii,released,skill/competence,sector-specific,,"Monitorować procedury związane z dystrybucją energii w celu oceny, czy dostawy energii muszą zostać zwiększone lub zmniejszone w zależności od zmian popytu, oraz włączenia tych zmian do harmonogramu dystrybucji. Upewniać się, że zmiany są przestrzegane.",http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207 | http://data.europa.eu/esco/skill/d9013e0e-e937-43d5-ab71-0e917ee882b8 | http://data.europa.eu/esco/skill/8bf9699c-f964-4e4b-ac3d-55aface09cbc,przewodzić innym osobom | zarządzać czasem | obsługa urządzeń do wytwarzania lub dystrybucji energii
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f2071535-4da0-4253-a548-920d170b80e0,projektować urządzenia ciepłownicze,released,skill/competence,sector-specific,,"Opracowywać koncepcje sprzętu do grzania i chłodzenia z wykorzystaniem zasad przenoszenia ciepła, takich jak przewodzenie, konwekcja, promieniowanie i spalanie. Temperatura w tych urządzeniach powinna być stabilna i optymalna, ponieważ stale cyrkulują ciepło w systemie.",http://data.europa.eu/esco/skill/c34b06c4-d164-4e49-a784-89d47de42ec2,"projektowanie materiałów, systemów lub produktów przemysłowych"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f2412a5c-8072-4cd7-8fa1-806864f91276,produkty uboczne,released,knowledge,cross-sector,produkt uboczny | materiały wtórne,"Pojęcie produktu ubocznego i odpadu Rodzaje odpadów i branże, w których powstają odpady oznaczone europejskimi kodami odpadów. Rozwiązania w zakresie odzyskiwania, ponownego użycia i recyklingu produktów ubocznych i odpadów w różnych sektorach.
	",http://data.europa.eu/esco/isced-f/1021,usługi sanitarne komunalne
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f29c3331-b0dc-44c6-949f-b646bcfde992,analizować drzewostany,released,skill/competence,sector-specific,,"Zbierać informacje na temat drzewostanu w lesie. Zwracać uwagę na choroby i zniszczenie owadów, umieralność i zagrożenie pożarowe.",http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d | http://data.europa.eu/esco/skill/9af1bd12-01bd-4d6a-947b-69e64f23150a,myśleć krytycznie | monitorowanie warunków środowiskowych | przetwarzać informacje jakościowe
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f36dff27-a70e-4c23-b2de-e2dffe84adbf,rozmnażanie roślin,released,knowledge,sector-specific,,"Różne rodzaje metod rozmnażania, materiałów i nasion oraz kryteria dotyczące ich zdrowia i jakości.",http://data.europa.eu/esco/isced-f/0811,produkcja roślinna i zwierzęca
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f3cc52e3-a96c-4549-b841-6e41a846fa99,składać sprawozdania dotyczące zagadnień środowiskowych,released,skill/competence,cross-sector,,"Sporządzać sprawozdania dotyczące środowiska i informować o zagadnieniach. Informować społeczeństwo lub zainteresowane strony w określonym kontekście o aktualnym rozwoju sytuacji w środowisku, prognozach dotyczących przyszłości środowiska oraz o wszelkich problemach i możliwych rozwiązaniach.",http://data.europa.eu/esco/skill/be6ab363-3de1-427f-a8ef-85d5b0250822 | http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd,przekazywać informacje o faktach | udzielanie porad w sprawach środowiskowych
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f519caf2-a69f-4357-a8b7-d992e4bfdae3,opracowywać wymogi ciepłownicze,released,skill/competence,sector-specific,,"Opracowywać wymogi inżynieryjne dla produktów cieplnych, takich jak systemy telekomunikacyjne. Poprawiać i optymalizować takie projekty dzięki zastosowaniu rozwiązań termicznych lub eksperymentów oraz technik walidacji.",http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c,opracowywanie strategii i procedur operacyjnych
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f5bf985b-ac78-4d23-881a-18a359234528,zrównoważony rozwój przedsiębiorstw,released,knowledge,sector-specific,strategie zrównoważonego rozwoju przedsiębiorstw,"Praktyka prowadzenia działalności polegająca na prowadzeniu długoterminowego zrównoważonego wzrostu dzięki poszukiwaniu strategii środowiskowych, ekonomicznych i społecznych jako trzech głównych filarów.
	",http://data.europa.eu/esco/isced-f/0410,"biznes i administracja, bliżej niezdefiniowane"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f64b7f4d-e89e-4920-8674-b75a9cd63389,przeprowadzać kontrole generatorów prądów pływowych,released,skill/competence,sector-specific,,"Przeprowadzać rutynowe kontrole generatorów prądów pływowych poprzez staranne kontrolowanie wszystkich części w celu wykrycia ewentualnych problemów oraz oceny konieczności naprawy.
	",http://data.europa.eu/esco/skill/f7fc7bf8-f41d-44af-81e3-09b88e9779e6,badanie systemów lub urządzeń elektrycznych i mechanicznych
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f66b2fc3-2952-41e5-89bf-a9157ea29420,zapewniać zgodność z przepisami środowiskowymi w zakresie produkcji żywności,released,skill/competence,sector-specific,,Zapewniać zgodność z prawodawstwem w zakresie ochrony środowiska w produkcji żywności. Rozumieć przepisy dotyczące kwestii środowiskowych w produkcji żywności i stosować je w praktyce.,http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/089ee650-297e-4716-87d1-440743b70a0d | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,poznawać sposoby na zmniejszenie negatywnego wpływu konsumpcji | zapewniać zgodność z przepisami środowiskowymi | przestrzeganie przepisów prawa i norm w zakresie ochrony środowiska
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f672b7a0-698e-45f1-a102-51adeaf89200,opracowywać plany na rzecz efektywności działań logistycznych,released,skill/competence,sector-specific,,Opracowywać i wdrażać plany w celu zwiększenia wydajności i zmniejszenia ilości odpadów podczas operacji logistycznych.,http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c,opracowywanie strategii i procedur operacyjnych
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f6d7ba88-5234-4994-944d-843ca453c923,wdrażać środki ochrony środowiska,released,skill/competence,cross-sector,,Egzekwować kryteria środowiskowe w celu zapobiegania szkodom wyrządzonym środowisku naturalnemu. Dążyć do efektywnego wykorzystania zasobów w celu zapobiegania powstawaniu odpadów i ograniczania kosztów. Motywować współpracowników do podejmowania odpowiednich działań w sposób przyjazny dla środowiska.,http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,przestrzeganie przepisów prawa i norm w zakresie ochrony środowiska
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f7626ae8-eecf-41f4-bc4f-de9e57ed30a6,zarządzanie wodą deszczową,released,knowledge,sector-specific,,"Charakterystyka wrażliwych na wodę metod projektowania urbanistycznego, takich jak zbiorniki retencyjne, suche baseny, drenaż i infiltracja powierzchni.",http://data.europa.eu/esco/isced-f/0731,architektura i urbanistyka
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f76eeb55-2ad1-40ef-ba09-fa60e2c28b40,projektować systemy sztucznego oświetlenia,released,skill/competence,sector-specific,,"Badać i projektować systemy sztucznego oświetlenia w oparciu o światło dzienne, programatory czasowe lub zajęcie przestrzeni, biorąc pod uwagę wszelkie specyfikacje techniczne i ograniczenia, takie jak jakość zasilania i efektywność energetyczna oraz wpływ materiałów zastosowanych w żarówkach lub diodach LED na środowisko.
	",http://data.europa.eu/esco/skill/883eab8c-d8a6-4e8b-9b11-7d9001e172ab,projektowanie systemów i produktów
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f7a4fb1d-d951-4c4c-8643-3212c0958f71,monitorować prądnice,released,skill/competence,sector-specific,,Monitorować eksploatację prądnic w elektrowniach w celu zapewnienia funkcjonalności i bezpieczeństwa oraz określenia zapotrzebowania na naprawy i konserwację.,http://data.europa.eu/esco/skill/942edf03-a450-4261-b65c-9b447fdddc51 | http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d,instalować generatory | montaż elementów drewnianych i metalowych
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f806d624-7700-4e47-9f7b-253d4d6ab9e5,działać na rzecz dobrostanu zwierząt,released,skill/competence,sector-specific,,Promować dobre praktyki i pracować ze współczuciem dla utrzymania i promowania wysokich standardów w zakresie dobrostanu zwierząt przez cały czas poprzez dostosowywanie osobistych zachowań i zarządzanie czynnikami środowiskowymi.,http://data.europa.eu/esco/skill/d2d9051a-10e1-41c5-9cfb-bbdc58016176 | http://data.europa.eu/esco/skill/5bcec244-3efe-45ac-8891-0ab4a91e9c48,stosować środki bezpieczeństwa w miejscu pracy | przestrzeganie procedur bhp
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f82b05a7-128b-4a72-a815-044ff6062f62,doradzać w kwestii procedur gospodarowania odpadami,released,skill/competence,cross-sector,,Doradzanie organizacjom w sprawie wdrażania przepisów dotyczących odpadów oraz w sprawie strategii poprawy gospodarowania odpadami i ograniczania ich powstawania w celu poprawy zrównoważonych pod względem środowiskowym praktyk i świadomości ekologicznej.,http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d | http://data.europa.eu/esco/skill/b036eb5c-6a48-45b9-b2c6-f42f9e336204,doradzać innym | udzielanie porad w kwestiach biznesowych lub operacyjnych
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f8413360-6114-40de-a276-c59b764b9913,technologie energetyki odnawialnej,released,knowledge,cross-sector,technologia dla energii odnawialnej | technologie energii odnawialnej | technologie dla odnawialnych źródeł energii | technologia energetyczna oparta na biopaliwach | technologia energii słonecznej | technologia paliw biomasowych | technologia energii odnawialnej | technologia energii wodnej | technologia energii wiatrowej,"Różne rodzaje źródeł energii, których nie można wyczerpać, takie jak wiatr, słońce, woda, biomasa i energia z biopaliw. Różne technologie wykorzystywane do wdrażania tych rodzajów energii w coraz większym stopniu, takie jak turbiny wiatrowe, zapory hydroelektryczne, fotowoltaika i skoncentrowana energia słoneczna.",http://data.europa.eu/esco/skill/1e38f5be-bb7d-42c5-8301-c16cf400f8ee | http://data.europa.eu/esco/isced-f/0713,energia ze źródeł odnawialnych | elektryczność i energia
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f8460277-3c9a-4be4-b203-600a2a295f47,zwalczanie chorób roślin,released,knowledge,sector-specific,,"Rodzaje i cechy chorób roślin i upraw. Różne rodzaje metod kontroli, działania z wykorzystaniem metod konwencjonalnych oraz biologicznych, z uwzględnieniem rodzaju rośliny lub uprawy, warunków środowiskowych i klimatycznych oraz przepisów BHP. Magazynowanie i przeładunek produktów.",http://data.europa.eu/esco/isced-f/0811,produkcja roślinna i zwierzęca
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f85c6fbb-51c9-4b3f-adc9-391df4b2da65,projektować systemy energii geotermalnej,released,skill/competence,sector-specific,,"Szczegółowo projektować systemy energii geotermalnej. Określać granice placu budowy, np. niezbędną przestrzeń, powierzchnię, głębokość. Wykonywać szczegółowe opisy i rysunki projektu.
	",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,opracowywanie systemów i urządzeń elektrycznych lub elektronicznych
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f9032d23-4b04-4cbb-8152-2cafc2d394d2,obsługiwać wibracyjny podajnik złomu,released,skill/competence,cross-sector,,"Obsługiwać podajnik wibracyjny, który stopniowo podaje złom lub inne odpady do kosza.",http://data.europa.eu/esco/skill/8d80f33a-ab38-429b-a4ed-3b1a6f8f3b4a,obsługa urządzeń do mieszania i separowania
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f975091a-e5a5-4472-ac17-11680e53e98f,szukać usprawnień w bieżących działaniach,released,skill/competence,cross-sector,znajdować usprawnienia | mieć innowacyjne pomysły | poszukiwać innowacji dla bieżących działań | poszukiwać innowacyjnych sposobów wykonywania czynności | wdrażać innowacje,"Szukać ulepszeń i prezentować innowacyjne rozwiązania, kreatywność i alternatywny sposób myślenia w celu opracowania nowych technologii, metod lub pomysłów oraz odpowiedzi na problemy związane z pracą.",http://data.europa.eu/esco/skill/c624c6a3-b0ba-4a31-a296-0d433fe47e41 | http://data.europa.eu/esco/skill/1a4cc54f-1e53-442b-a6d2-1682dc8ef8f9 | http://data.europa.eu/esco/skill/e2a5e046-3357-493e-bbdc-8d0ef82005cc,myśleć kreatywnie | kreatywne wykorzystanie technologii cyfrowych | monitorowanie nowości w obszarze kompetencji
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f9b7be6c-29a0-4021-980e-a0e3b0005205,kontrolować przetworniki energii fal,released,skill/competence,sector-specific,,"Przeprowadzać rutynowe kontrole przetworników energii fal poprzez staranne kontrolowanie wszystkich części w celu wykrycia ewentualnych problemów oraz oceny konieczności naprawy.
   ",http://data.europa.eu/esco/skill/f7fc7bf8-f41d-44af-81e3-09b88e9779e6,badanie systemów lub urządzeń elektrycznych i mechanicznych
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/fac6dbca-0d38-48a0-a255-d2beea8156d6,zapobiegać zanieczyszczeniom środowiska morskiego,released,skill/competence,sector-specific,,Przeprowadzać kontrole i podejmować działania mające na celu zapobieganie zanieczyszczeniu środowiska morskiego lub łagodzenie jego skutków. Przestrzegać międzynarodowych kodeksów i rezolucji.,http://data.europa.eu/esco/skill/0d75a128-bd88-4c1b-b70d-8e963aeb490c | http://data.europa.eu/esco/skill/5aec5b83-df71-483e-90b9-21e56a0a3cb2 | http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,przyjmować sposoby na ograniczenie zanieczyszczenia | dokonywać pomiaru poziomu zanieczyszczeń | monitorowanie warunków środowiskowych
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/fc0ea6f4-8182-4127-a92b-fd53be15ec30,opracowywać procesy biokatalityczne,released,skill/competence,sector-specific,,Opracowywać paliwa lub związki chemiczne z biomasy za pomocą takich mikroorganizmów jak enzymy lub drożdże.,http://data.europa.eu/esco/skill/7ca69606-5ffc-4668-ae53-713c1f1612e6,obsługa sprzętu naukowo-laboratoryjnego
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/fc6890aa-1dbd-4aa1-bae2-4699965eeaf0,zarządzać kwestiami związanymi z pożarami lasów,released,skill/competence,sector-specific,,"Chronić życie, mienie i zasoby poprzez zapobieganie pożarom lasów. Wykrywać, kontrolować, ograniczać i likwidować pożary w razie ich wystąpienia. Integrować wiedzę na temat systemów przeciwpożarowych, skutków pożaru i wartości zagrożonych, wymaganego poziomu ochrony lasów oraz kosztów działań związanych z pożarem.",http://data.europa.eu/esco/skill/3d9873e5-7128-49d9-9048-f72b8ea4b29e | http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,zarządzać lasami | monitorowanie warunków środowiskowych
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/fc7ed09d-3010-4054-8136-a534b16fb35e,opracowywać programy prac na obszarach naturalnych,released,skill/competence,sector-specific,,"Opracowywać, wdrażać i przeglądać program prac w obszarach naturalnych (świadczenie usług), aby umożliwić jego ukończenie w ramach przydzielonych środków i w określonych ramach czasowych.",http://data.europa.eu/esco/skill/e6eeb84c-ad99-42e2-b883-e6ce338aef59,planowanie operacji i procesu produkcyjnego
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/fcc29203-1f8d-4c54-90ee-78cb18467695,nadzorować operacje związane z oczyszczaniem ścieków,released,skill/competence,sector-specific,,Nadzorować operacje związane z oczyszczaniem ścieków zgodnie z przepisami dotyczącymi ochrony środowiska.,http://data.europa.eu/esco/skill/87dff904-fb74-4d59-972e-1c2387579d94,kierowanie działaniami operacyjnymi
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/fcffe2a5-6253-4848-92e7-749304aca647,opracowywać innowacyjne rozwiązania w zakresie mobilności,released,skill/competence,cross-sector,określić innowacyjne usługi w zakresie mobilności | rozwijać usługi współdzielenia rowerów | wspierać zrównoważoną mobilność | określić innowacyjne koncepcje mobilności | rozwijać usługi mobilności na żądanie | rozwijać aplikacje mobilne,"Pracować nad innowacyjnymi pomysłami dotyczącymi opracowywania rozwiązań transportowych opartych na integracji technologii cyfrowych i zarządzaniu danymi oraz promowaniu przejścia z podróżowania własnym środkiem transportu na korzystanie z usług mobilności na żądanie i mobilności współdzielonej.
	",http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,opracowywanie systemów lub aplikacji ict
